
0.0034;0.0078;0.0032
0.0023;0.0119;0.0033
0.0027;0.0036;0.0026
0.0026;0.0081;0.0035
0.0026;0.0034;0.0028
0.0034;0.0042;0.0032
0.0032;0.003;0.007
0.0031;0.0046;0.0032
0.0042;0.0051;0.004
0.004;0.0041;0.0071
0.0034;0.0028;0.0036
0.0033;0.003;0.0035
0.0028;0.0036;0.0038
0.0115;0.0138;0.0037
0.0031;0.0039;0.0042
0.0047;0.0063;0.0096
0.0082;0.0054;0.0047
0.0046;0.0432;0.0058
0.0041;0.0058;0.0048
0.0341;0.0401;0.0229
0.0161;0.0179;0.0203
0.0747;0.0406;0.0189
0.0132;0.0478;0.0125
0.0137;0.0118;0.0335
0.0171;0.0221;0.0094
0.0209;0.0356;0.0183
0.0187;0.0133;0.0279
0.0243;0.0195;0.0095
0.0079;0.0308;0.0277
0.0234;0.0116;0.0148
0.0241;0.0196;0.0105
0.014;0.0236;0.0213
0.0133;0.0154;0.0107
0.0147;0.014;0.0182
0.0306;0.0237;0.0177
0.0137;0.0132;0.0084
0.0114;0.0072;0.0153
0.0074;0.0117;0.0424
0.0196;0.0132;0.0077
0.009;0.0118;0.0103
0.0088;0.01;0.0447
0.0211;0.0092;0.0069
0.009;0.0258;0.0059
0.0086;0.0082;0.0212
0.0243;0.0063;0.0045
0.01;0.0131;0.009
0.01;0.0132;0.0115
0.0184;0.0078;0.0058
0.0108;0.0176;0.0079
0.0092;0.0092;0.0259
0.0081;0.0067;0.0143
0.0118;0.0087;0.0154
0.0234;0.0079;0.0101
0.0107;0.0097;0.0063
0.0112;0.0202;0.0072
0.0086;0.0149;0.0423
0.0154;0.0062;0.0044
0.0105;0.0169;0.0089
0.0107;0.0108;0.0049
0.0085;0.0061;0.0069
0.0071;0.0075;0.011
0.0103;0.0262;0.0209
0.0076;0.013;0.0111
0.0078;0.0057;0.0205
0.0235;0.0111;0.0092
0.0204;0.0102;0.0067
0.0101;0.0112;0.0062
0.0125;0.0083;0.008
0.0328;0.0089;0.0072
0.0077;0.0061;0.0049
0.0108;0.0295;0.0064
0.0078;0.012;0.0075
0.0068;0.0077;0.0085
0.0069;0.0091;0.0133
0.0216;0.0068;0.014
0.007;0.0081;0.013
0.0069;0.0085;0.0072
0.0351;0.0079;0.0077
0.008;0.0109;0.0051
0.0086;0.0063;0.0066
0.0092;0.0289;0.0085
0.0081;0.011;0.0108
0.0064;0.0066;0.0106
0.0323;0.0084;0.0063
0.0104;0.0064;0.0053
0.0079;0.0086;0.0039
0.0056;0.0077;0.0052
0.0202;0.0105;0.007
0.0074;0.0108;0.0057
0.0091;0.0095;0.0134
0.0174;0.0062;0.0059
0.0103;0.0101;0.0224
0.0066;0.0403;0.0094
0.0245;0.0073;0.009
0.0056;0.0156;0.0076
0.0167;0.0094;0.0054
0.0097;0.0067;0.0087
0.0073;0.0072;0.0047
0.0121;0.0086;0.0046
0.0073;0.0066;0.0119
0.0068;0.0068;0.0065
0.0122;0.0061;0.0055
0.0073;0.0116;0.0102
0.0292;0.0095;0.006
0.0097;0.0088;0.0295
0.0085;0.012;0.0053
0.0088;0.0115;0.0106
0.0086;0.0059;0.006
0.0109;0.0064;0.0127
0.0081;0.0125;0.0072
0.0163;0.0058;0.0045
0.0105;0.0124;0.0065
0.0119;0.0167;0.0122
0.0129;0.0093;0.0109
0.0176;0.0144;0.0111
0.0137;0.0179;0.0115
0.0249;0.0493;0.0238
0.0115;0.0107;0.0098
0.0143;0.012;0.0325
0.1649;0.0492;0.0242
0.0901;0.0593;0.042
0.0644;0.0508;0.0474
0.105;0.104;0.0168
0.1047;0.0369;0.0674
0.0964;0.0286;0.0154
0.0942;0.039;0.041
0.0974;0.0404;0.018
0.0985;0.0263;0.0334
0.0749;0.0256;0.0377
0.09;0.0261;0.0211
0.0493;0.0349;0.0153
0.0582;0.0409;0.0449
0.0534;0.0437;0.0295
0.0522;0.0233;0.0178
0.0659;0.0437;0.0302
0.0661;0.016;0.0296
0.0759;0.0328;0.0471
0.0654;0.0394;0.0169
0.0621;0.0356;0.0157
0.0539;0.0656;0.0137
0.0404;0.0233;0.017
0.0905;0.02;0.0509
0.0587;0.0273;0.0134
0.0399;0.0209;0.0147
0.0418;0.031;0.0184
0.0565;0.0411;0.0148
0.0464;0.0163;0.0164
0.0551;0.0331;0.0276
0.0336;0.0199;0.0301
0.0685;0.0281;0.017
0.0528;0.0187;0.0093
0.0329;0.02;0.0138
0.0355;0.0208;0.0366
0.0381;0.0485;0.0125
0.0435;0.029;0.012
0.2788;0.0246;0.0163
0.0552;0.0358;0.022
0.0478;0.0187;0.0254
0.0562;0.0343;0.0385
0.0568;0.0457;0.0216
0.0544;0.0184;0.0173
0.0398;0.0376;0.0165
0.069;0.0322;0.0183
0.0573;0.0309;0.02
0.0751;0.0268;0.017
0.0364;0.0397;0.0252
0.0712;0.0252;0.0273
0.0364;0.0321;0.0211
0.073;0.0253;0.032
0.0684;0.0304;0.026
0.1003;0.0311;0.0478
0.0495;0.0327;0.0244
0.0406;0.0161;0.0121
0.1049;0.0202;0.0552
0.0869;0.0308;0.0638
0.0477;0.0574;0.0334
0.0901;0.0378;0.0287
0.0989;0.0534;0.0163
0.117;0.0475;0.0248
0.0664;0.0258;0.0128
0.0366;0.018;0.0106
0.0369;0.0148;0.0158
0.0697;0.0185;0.0229
0.0323;0.0229;0.0195
0.0301;0.0205;0.0087
0.0333;0.0222;0.0127
0.0725;0.0497;0.0195
0.0336;0.0196;0.0106
0.0284;0.0174;0.0135
0.0349;0.0186;0.0122
0.033;0.0193;0.0115
0.0587;0.025;0.009
0.0383;0.0284;0.013
0.0328;0.0166;0.0161
0.0328;0.015;0.0246
0.0307;0.0164;0.0219
0.0386;0.0352;0.0134
0.0547;0.0206;0.0096
0.0482;0.0276;0.013
0.0378;0.0175;0.0116
0.07;0.0128;0.0082
0.0313;0.0218;0.0112
0.045;0.0154;0.0569
0.044;0.0122;0.0126
0.0449;0.0241;0.0181
0.0298;0.0238;0.0194
0.0381;0.0211;0.0109
0.0343;0.0194;0.0084
0.0697;0.029;0.0223
0.0397;0.0214;0.0143
0.0358;0.0277;0.012
0.0988;0.0242;0.0206
0.037;0.0189;0.0107
0.0371;0.0243;0.0202
0.0377;0.0262;0.0204
0.0355;0.0254;0.0139
0.0342;0.0155;0.0165
0.0445;0.0351;0.0168
0.061;0.0276;0.0155
0.3659;0.1389;0.083
0.5305;0.1002;0.0415
0.6535;0.1106;0.0651
0.6311;0.1171;0.1516
1.0054;0.2102;0.0867
0.3794;0.1105;0.0426
0.2903;0.076;0.077
0.3597;0.0792;0.0197
0.2552;0.0638;0.0533
0.5482;0.0788;0.0884
0.2584;0.0434;0.0263
0.3882;0.0948;0.0244
0.3862;0.0724;0.0183
0.4128;0.0727;0.046
0.3391;0.0506;0.053
0.4178;0.0831;0.0635
0.3742;0.0609;0.042
0.453;0.077;0.0332
0.4318;0.0309;0.0675
0.3966;0.0433;0.0714
0.3985;0.0302;0.0258
0.2844;0.0481;0.0452
0.3351;0.0918;0.0532
0.2691;0.0379;0.0183
0.2435;0.0372;0.0762
0.2194;0.0541;0.062
0.2838;0.0367;0.0303
0.2688;0.057;0.0833
0.3861;0.0409;0.0165
0.2268;0.0324;0.0259
0.2616;0.0767;0.0404
0.2358;0.0428;0.0463
0.2684;0.051;0.0167
0.2886;0.0364;0.0392
0.2815;0.0346;0.0393
0.3615;0.0526;0.0236
0.3529;0.0838;0.0253
0.2929;0.0396;0.0231
0.2167;0.0683;0.0399
0.2321;0.0541;0.0229
0.2246;0.0916;0.0769
0.5074;0.0758;0.0833
0.3247;0.0674;0.048
0.4633;0.0815;0.0525
0.2748;0.0733;0.0271
0.2603;0.0536;0.0638
0.3841;0.1163;0.087
0.2869;0.1322;0.0369
0.3531;0.0378;0.0257
0.2351;0.0436;0.0871
0.247;0.065;0.0655
0.2982;0.0562;0.0268
0.2668;0.0335;0.0298
0.2586;0.0503;0.0475
0.3676;0.0943;0.0422
0.2701;0.0476;0.0386
0.2846;0.0453;0.02
0.2744;0.0416;0.043
0.229;0.0485;0.0364
0.2271;0.0515;0.021
0.2338;0.0781;0.0727
0.3244;0.0354;0.0229
0.2844;0.0686;0.1329
0.4073;0.0528;0.0552
0.975;0.0702;0.0424
0.2376;0.0626;0.0392
0.4242;0.0518;0.0798
0.2431;0.0423;0.0255
0.2298;0.029;0.018
0.2337;0.082;0.044
0.3111;0.0482;0.039
0.2667;0.0384;0.0425
0.4332;0.0326;0.0259
0.2339;0.0448;0.0374
0.3554;0.0524;0.0381
0.2404;0.0528;0.0743
0.2727;0.0567;0.0741
0.3842;0.0514;0.0671
0.246;0.0513;0.0824
0.3311;0.0454;0.0388
0.2328;0.0319;0.0372
0.2628;0.0529;0.0518
0.2464;0.0605;0.0541
0.2464;0.0569;0.091
0.3967;0.0574;0.0265
0.2553;0.1019;0.0792
0.2322;0.068;0.0218
0.2451;0.0388;0.0274
0.2863;0.0503;0.221
0.3815;0.0602;0.0497
0.2756;0.0843;0.0404
0.3932;0.0643;0.0871
0.2527;0.0414;0.0238
0.2234;0.0532;0.0531
0.2789;0.0512;0.017
0.2896;0.0304;0.0147
0.23;0.0518;0.1007
0.2918;0.0585;0.1014
0.2632;0.0547;0.0458
0.2261;0.0898;0.0151
4.7003;0.2345;0.12
6.8096;0.2667;0.0463
4.945;0.1123;0.1229
3.5741;0.1833;0.049
3.4984;0.0901;0.1104
3.6845;0.1454;0.0476
3.7698;0.1091;0.0586
3.4655;0.1505;0.2326
3.7939;0.0975;0.0797
4.0437;0.1742;0.1663
3.8065;0.1298;0.1151
3.7361;0.122;0.0704
4.0824;0.1269;0.0439
4.6791;0.2239;0.122
3.9022;0.095;0.0393
5.1949;0.2186;0.1101
4.1588;0.2017;0.1951
3.8372;0.105;0.1007
4.6842;0.1139;0.0275
4.0599;0.2463;0.212
3.7333;0.1471;0.2162
5.0388;0.1333;0.2517
3.9816;0.104;0.0851
3.8433;0.1677;0.0884
3.6697;0.1302;0.1489
3.8724;0.1404;0.1621
3.7142;0.1942;0.4301
3.6605;0.0725;0.0431
3.8762;0.1042;0.05
3.7091;0.1086;0.1248
3.7831;0.1459;0.0871
3.8721;0.2086;0.4284
3.6335;0.0644;0.0552
4.6625;0.1227;0.1068
3.7975;0.1994;0.2328
3.6937;0.1034;0.0494
5.0408;0.273;0.3905
5.1977;0.2714;3.2794
5.1004;0.2286;0.3837
3.7967;0.2309;0.2855
3.7699;0.2103;0.0942
4.7232;0.1904;0.2512
3.9769;0.1478;0.1235
3.7389;0.1283;0.0948
3.8402;0.109;0.051
3.7213;0.1483;0.1945
3.7442;0.091;0.0535
4.1974;0.1227;0.2699
3.8142;0.1413;0.0977
3.7952;0.1166;0.0502
4.5242;0.1358;0.1811
3.7262;0.2185;0.0336
4.3044;0.1442;0.2095
3.7114;0.1611;0.3183
3.6743;0.1424;0.066
3.8936;0.1165;0.2755
3.5845;0.143;0.1536
3.8961;0.1162;0.0781
3.9284;0.1331;0.0793
3.7654;0.1814;0.3968
3.8339;0.1171;0.0861
3.7779;0.1912;0.1167
3.6625;0.1397;0.049
4.2741;0.1723;0.2117
3.604;0.1407;0.4102
3.6712;0.1412;0.3207
3.7769;0.2243;0.1606
3.6177;0.1953;0.0676
3.8603;0.18;0.3341
3.5917;0.0967;0.0609
3.7981;0.1146;0.1471
4.125;0.2459;0.3534
3.6009;0.079;0.0673
4.0538;0.1481;0.2056
3.9632;0.1096;0.0894
3.7143;0.1462;0.2191
3.8793;0.1414;0.056
3.7574;0.1629;0.2595
3.7083;0.1166;0.1927
3.873;0.1192;0.0795
3.7229;0.1355;0.2968
3.6821;0.1572;0.2791
4.1309;0.1063;0.0895
3.8675;0.1834;0.1307
3.7225;0.0847;0.078
3.9904;0.1196;0.103
4.0811;0.132;0.3184
3.6096;0.1296;0.1948
3.7758;0.1019;0.0647
4.0407;0.1469;0.3769
3.6747;0.1616;0.0991
3.922;0.1282;0.159
3.748;0.1504;0.1495
3.7398;0.1105;0.2729
4.296;0.1376;0.2175
3.6436;0.1831;0.2402
3.6403;0.0936;0.0175
3.9636;0.1344;0.2545
3.6025;0.1197;0.1416
3.7616;0.1385;0.2033
161.158;0.3822;0.278
122.572;0.2936;0.474
133.719;0.41;0.5869
138.079;0.2327;0.179
130.102;0.237;0.3892
146.645;0.4036;0.3073
144.999;0.5221;0.9337
129.695;0.1617;0.062
138.654;0.4173;0.9214
246.738;0.6122;0.9625
246.381;0.5506;0.3748
297.895;0.2816;0.1226
232.19;0.3076;0.691
220.209;0.65;0.1872
260.974;0.407;0.5716
262.989;0.2205;0.0473
125.48;0.4099;0.8227
126.58;0.1287;0.0411
129.797;0.4811;1.0766
147.204;0.1744;0.0743
148.636;0.3864;0.5928
152.914;0.3652;0.7598
127.074;0.2183;0.1261
130.858;0.5547;0.2579
127.493;0.2699;0.2901
140.813;0.4841;0.6837
153.967;0.4521;0.7456
139.774;0.2589;0.4052
177.949;0.4138;0.5156
128.581;0.3113;0.6639
130.976;0.2314;0.1305
129.01;0.2277;0.1579
156.656;0.3589;0.2503
153.647;0.2314;0.1477
145.775;0.3128;0.8528
142.768;0.2099;0.036
135.981;0.246;0.4548
127.337;0.2263;0.4629
129.022;0.4063;0.5102
125.458;0.2405;0.6178
143.365;0.4727;1.0773
162.176;0.3175;0.2695
146.656;0.3085;0.2055
124.784;0.2972;0.3548
162.951;0.1205;0.1864
124.469;0.2767;0.3752
177.788;0.4644;0.1919
169.025;0.2627;0.799
138.778;0.1969;0.1455
133.512;0.2194;0.315
135.41;0.2561;0.1458
141.096;0.4644;0.7379
125.115;0.2953;0.6514
130.839;0.2624;0.2569
155.332;0.3786;0.5982
157.388;0.2349;0.2609
140.099;0.3358;0.5558
130.371;0.2805;0.2478
178.376;0.2795;0.1803
170.029;0.6284;1.4132
150.126;0.2231;0.1358
169.117;0.2975;0.1528
195.438;0.3273;0.5211
141.345;0.25;0.0955
127.344;0.3306;0.1327
125.447;0.218;0.3254
210.115;0.4956;0.4452
166.504;0.3887;0.1332
141.835;0.3322;0.6101
177.677;0.2441;0.1262
169.819;0.3784;0.5506
158.972;0.2566;0.2944
187.45;0.2766;0.5808
251.203;0.2779;0.1782
151.263;0.5008;1.2652
164.851;0.254;0.1095
156.784;0.3165;0.3121
243.802;0.265;0.8882
163.235;0.3958;0.0368
202.831;0.3303;0.5975
131.412;0.323;0.221
145.13;0.2814;0.657
161.545;0.5894;0.6578
239.229;0.2197;0.3352
166.743;0.2431;0.0791
168.115;0.2621;0.5348
206.051;0.2277;0.1116
154.964;0.3641;0.8273
144.408;0.2044;0.1335
142.064;0.2659;0.5741
168.357;0.1832;0.1571
144.729;0.2608;0.2194
188.303;0.2665;0.2922
158.703;0.2704;0.241
184.846;0.2729;0.2979
162.175;0.2748;0.6167
154.428;0.2436;0.5701
137.26;0.3561;0.2262
186.615;0.8299;0.6464
167.736;0.1917;0.106
142.605;0.2755;0.1175
143.094;0.2792;0.0838
135.548;0.2648;0.0705
126.586;0.4087;0.3329
127.948;0.4968;0.4488
127.537;0.3737;0.4105
134.091;0.3592;0.3232
129.825;0.5076;0.4189
128.196;0.3559;0.3992
129.958;0.3793;0.3786
131.177;0.2761;0.6041
129.003;0.2146;0.5999
141.814;0.3034;0.5361
127.921;0.256;0.5806
129.244;0.2457;0.5495
135.481;0.2353;0.6819
139.659;0.4514;0.6925
126.15;0.5495;0.5256
127.822;0.3595;0.529
132.092;0.4093;1.1664
130.203;0.3591;0.5031
126.169;0.4275;0.5483
133.294;0.3494;0.7747
126.398;0.3953;0.5959
132.935;0.4935;0.7084
137.911;0.397;0.5851
130.634;0.4395;0.7468
130.921;0.4354;0.5741
125.801;0.6019;0.8843
138.157;0.4595;0.74
129.138;0.317;0.175
137.011;0.3785;0.2481
127.066;0.2776;0.2173
131.135;0.2964;0.1928
130.299;0.2665;0.2142
124.023;0.2897;0.6022
137.066;0.2645;0.2289
126.128;0.3212;0.1847
129.469;0.3294;0.1804
125.762;0.3428;0.1662
130.189;0.3371;0.2031
127.37;0.3335;0.171
126.201;0.3081;0.2053
132.39;0.3496;0.158
128.41;0.3659;0.2681
127.905;0.3717;0.2685
131.277;0.3282;0.2574
132.79;0.4101;0.2663
129.618;0.3781;0.3207
134.627;0.4383;0.3334
140.254;0.4558;0.3426
136.481;0.33;0.5149
139.716;0.5859;0.4593
136.598;0.3472;0.72
133.719;0.4271;0.4356
140.975;0.3943;0.4659
133.558;0.3052;0.3898
131.791;0.7148;0.7301
130.24;0.7367;0.8965
135.53;0.4448;0.7094
135.728;0.501;0.8597
134.56;0.5265;0.7803
133.493;0.6031;0.8013
133.253;0.5387;0.9108
134.526;0.4465;0.2043
305.838;1.2402;0.5314
400.011;0.9994;0.516
401.327;0.5653;0.6721
380.402;0.6463;0.9982
421.119;0.2539;0.8672
427.435;0.6017;0.7887
440.59;0.7704;0.9474
464.673;0.7782;0.0636
428.713;0.4391;0.0488
412.636;0.7171;0.8864
420.024;0.8695;0.6273
448.878;0.4194;0.872
445.659;1.1485;1.8245
466.76;1.1771;1.2168
395.757;0.7906;0.3506
420.64;0.3503;0.1617
411.081;0.3539;0.4173
455.923;0.6157;0.5074
411.766;0.7733;0.1679
451.929;0.4105;0.1623
394.182;0.5882;0.2459
133.528;0.2239;0.1016
129.911;0.333;0.1513
144.336;0.2561;0.2026
147.79;0.418;0.2685
135.748;1.35;0.3908
138.184;0.2856;0.384
154.776;0.4544;0.8394
125.843;0.2967;0.6506
133.843;0.2988;0.2855
129.078;0.3541;0.7695
125.692;0.4211;0.2217
127.88;0.231;0.1962
142.147;0.5815;0.6792
163.912;0.506;0.9447
167.701;0.2642;0.0996
170.584;0.2743;0.2914
158.515;0.4746;1.0436
139.692;0.2593;0.1696
148.374;0.5285;1.0168
139.135;0.2418;0.4545
136.706;0.3759;0.7596
164.864;0.3713;0.6722
148.85;0.3041;0.3285
132.393;0.2341;0.4281
147.918;0.3959;0.9359
138.059;0.3592;0.2514
127.982;0.3186;0.3348
132.505;0.475;1.1812
138.136;0.387;1.3231
137.307;0.2557;0.3025
138.635;0.4418;0.5563
134.501;0.4682;0.8603
167.155;0.5186;0.3567
140.915;0.6246;2.1918
140.831;0.3178;0.7312
157.352;0.5889;0.569
143.678;0.2938;0.6051
169.717;0.3523;0.3826
147.49;0.4971;0.2307
139.685;0.3873;0.5488
145.197;0.3788;0.4135
179.193;0.6836;0.7936
131.525;0.2522;0.5469
135.285;0.3162;0.0976
139.723;0.5173;0.9948
176.239;0.5951;1.2757
165.58;0.3932;0.5323
140.972;0.2791;0.1688
141.15;0.3725;0.8453
148.29;0.3608;0.5363
142.813;0.1873;0.1704
183.435;0.3149;1.0746
173.137;0.5674;0.3165
195.573;0.3386;0.5011
167.75;0.7626;3.3702
165.91;0.4488;0.3752
150.461;0.3894;0.7388
138.682;0.2905;0.1018
160.088;0.4755;0.1306
303.627;0.7544;0.7607
431.674;1.1832;1.7326
395.623;0.6044;0.6979
403.881;0.8639;0.3322
422.448;0.7336;0.7214
461.825;0.8608;0.1836
443.4;0.9699;2.3122
427.915;0.6785;0.2093
424.129;0.7818;0.3587
440.58;0.7234;1.1352
415.002;0.3932;0.1538
405.755;0.8116;1.4449
442.594;0.5906;1
440.233;0.617;0.4902
469.966;0.7334;0.8542
485.457;1.6477;3.0804
426.352;0.5187;0.3466
458.076;0.9891;1.4975
476.626;0.3107;0.6026
442.098;1.0287;0.2423
444.193;0.7952;0.6382
432.288;0.58;0.3745
410.154;1.6636;0.6142
454.972;0.8712;1.5555
410.926;0.6222;0.2814
433.126;1.0863;1.243
434.938;0.8084;0.9383
485.581;1.1899;1.0622
427.437;0.5129;0.4037
415.498;0.3217;0.6643
422.404;0.7179;4.2013
442.993;0.5983;0.6846
423.743;1.7083;0.9415
395.066;1.1866;1.0256
445.027;1.79;1.2182
475.73;0.6814;0.4231
448.837;1.049;0.4938
469.31;2.0028;0.9009
473.497;0.8194;1.3839
485.617;1.8177;0.8002
469.66;0.9699;1.0452
